SMILES,Atom_importance,Bond_importance
c1ccc2c(c1)cc1ccccc1c2/C=N\NC(=O)c1ccccn1,"[ 0.00525157  0.00589031  0.00562325  0.0040757   0.00263827  0.00405911
  0.00592512  0.00233468  0.00318142  0.00445078  0.00583481  0.00731985
  0.00290159  0.00314689  0.0025132  -0.0003746   0.00179528  0.00207731
  0.00044492  0.00253002  0.00580951  0.00622193  0.00474166  0.00413291
 -0.00031679]",
Cc1cccc(c1O)C(=O)NNC1=C(CCC1)C(=O)C(F)(F)F,"[-0.00222835  0.00560469  0.00896461  0.01108842  0.01407031  0.00663659
  0.00572393  0.00134884  0.00392389 -0.00072459  0.00266949  0.00167023
  0.00295939  0.00455904 -0.00658399 -0.0054438  -0.00463683  0.003487
 -0.00051669 -0.00504432 -0.00171898 -0.00216191 -0.0014924 ]",
CC(=O)O[C@@H]1CC(=O)C(=C1)F,"[-0.00599854  0.00793803 -0.00034344 -0.00067341 -0.01520395 -0.01455523
  0.00983626 -0.00064577  0.00979612  0.02274857 -0.0036154 ]",
CN(C)C(=O)c1ccc(cc1)NC(=O)C[N@H+](CC#C)Cc1ccco1,"[-2.0911796e-03 -6.0551375e-04 -2.7832591e-03  1.9892023e-03
 -6.0758484e-05  6.4515541e-03  1.4381018e-02  1.3418515e-02
  5.9058890e-03  1.0744040e-02  1.0802957e-02  3.7605481e-03
  3.2822182e-03 -3.1063205e-04 -4.0008952e-03 -3.8250478e-03
 -5.4719467e-03  6.7737710e-05  2.1989816e-03 -5.0432095e-03
  4.0726732e-03  1.3316192e-02  1.1572898e-02  7.6883128e-03
  2.2404810e-04]",
Cc1nnc(n1C)CN(C)[C@@H]1CC[N@H+](C1)Cc1nnc(o1)C1CCC1,"[-2.2397956e-03  8.8499533e-03 -2.1324428e-03 -2.6468788e-03
  6.6197589e-03  2.1347753e-03 -3.4245087e-03 -4.2181253e-03
 -2.1333157e-03 -2.2113351e-03 -5.9645125e-03 -5.1878002e-03
 -3.9328821e-03 -2.7246284e-03 -4.0578153e-03 -5.1922910e-03
  5.9198472e-03 -2.3978392e-03 -2.1750689e-03  8.0876397e-03
  9.6579664e-05 -2.8103432e-03 -5.2047591e-03 -2.9786241e-03
 -1.9754269e-03]",
c1cc(sc1)C(=O)NCCC(=O)OC[C@@H]1CCC=CC1,"[ 1.4653228e-02  1.6118210e-02  9.8729115e-03 -1.1735039e-03
  1.8215859e-02  4.9760691e-03  3.7320708e-05  5.2654911e-03
 -5.4894430e-03 -4.3525454e-03  4.3759337e-03  3.2394473e-06
 -7.1641087e-04 -5.7107429e-03 -7.8399703e-03 -7.7504185e-03
 -4.8092105e-03  7.6981257e-03  1.0410354e-02 -4.6001580e-03]",
Cc1cc(c(o1)C)C(=O)N1CCN(CC1)C(=O)N[C@@H]1CC[C@H](CC1)C,"[-0.00189589  0.00657404  0.01766043  0.0100614   0.00615532  0.00013041
 -0.00331384  0.00431507 -0.0001159   0.00020654 -0.00451908 -0.00522617
 -0.00037335 -0.00467641 -0.0040299   0.00282359 -0.00044348  0.00493029
 -0.0039804  -0.00397955 -0.00381967 -0.00457316 -0.0039455  -0.00374748
 -0.00280827]",
Cc1c(cnc(n1)[C@H]1CCCN1C(=O)COc1ccccc1)C(=O)N,"[-0.00204194  0.00556969  0.00856465  0.01699444 -0.00243366  0.0064638
 -0.00304116 -0.00559744 -0.00588451 -0.00497931 -0.00537215 -0.00028784
  0.00391441 -0.00010394 -0.00483784 -0.00060504  0.00555254  0.01166193
  0.0129893   0.01045382  0.009912    0.00516636  0.00325598  0.00039873
  0.00098499]",
Cc1c(cccc1Cl)n1ccnc1S[C@H]1CCCCNC1=O,"[-0.00196644  0.0055886   0.00843821  0.01543551  0.01135885  0.00880455
  0.00600055 -0.00175719  0.002129    0.01719142  0.01558887 -0.00242757
  0.00676132 -0.00366438 -0.00229652 -0.0035574  -0.00516164 -0.00402367
 -0.00403977  0.0040748   0.00430534  0.00027522]",
COCCS(=O)(=O)CC(=O)NCc1ccco1,"[-0.00401852 -0.0034886  -0.0065131  -0.0077765  -0.00662932  0.00013551
 -0.00026726 -0.00690566  0.00408638 -0.00170842  0.0049087  -0.00725032
  0.0072692   0.02218222  0.01848028  0.01405172  0.00051197]",
COc1cc(cc2c1OCO2)C[N@H+](C[C@H](c1ccccc1)O)C1CC1,"[-1.8513548e-03 -1.3171870e-04  6.7019695e-03  1.5270512e-02
  7.6055019e-03  1.2596193e-02  5.4368302e-03  6.2651280e-03
 -3.2975391e-04 -4.7150217e-03 -2.1714644e-05 -5.3038131e-03
 -2.3923637e-03 -5.0026835e-03 -5.4401956e-03  5.3732763e-03
  1.1505818e-02  1.3139579e-02  1.3132042e-02  1.0809518e-02
  6.9661010e-03 -3.7981785e-04 -3.8344741e-03 -4.3422650e-03
 -3.5206624e-03]",
C[C@H](Cn1cccn1)NC(=O)NCc1cc[nH+]c(c1)N1CCCC1,"[-0.00312336 -0.0061414  -0.0064497   0.00046135  0.01361743  0.01352507
  0.01004368 -0.00387193  0.00487406  0.00276812 -0.00089097  0.00180049
 -0.00570205  0.00510187  0.01367244  0.01232133  0.0037223   0.00555532
  0.01435271 -0.00070087 -0.005544   -0.00445418 -0.00449576 -0.00363605]",
CC[C@@H](C)Sc1[nH]c(nn1)N/N=C(\C)/c1cccs1,"[-0.00324463 -0.00471936 -0.00486439 -0.00365161 -0.00397023  0.00783772
  0.01128611  0.01091786 -0.00371438 -0.00273405  0.00374674 -0.00220184
  0.00313506 -0.00381287  0.00719496  0.01682035  0.01491478  0.01477764
  0.00121538]",
C[C@@]1(C(=O)N(C(=O)N1)CC(=O)N)c1ccc2cc(ccc2c1)OC,"[-3.6089001e-03 -5.8336053e-03  1.6988292e-03 -9.2618621e-04
 -3.4686847e-04  4.0262663e-03 -1.3475158e-03  4.5904904e-03
 -4.1970587e-03  3.5678253e-03 -6.7515083e-04  2.8070342e-04
  6.4582680e-03  1.3807499e-02  1.6407963e-02  5.7412852e-03
  7.7440580e-03  5.5194022e-03  1.2036132e-02  1.2189621e-02
  5.1119458e-03  8.2491264e-03 -6.9303860e-05 -9.9006714e-04]",
Cc1cccc(c1C)[C@@H]1C[C@H](C[NH2+]1)C,"[-0.00265219  0.00925649  0.02428089  0.02004384  0.02410898  0.01399025
  0.00909164 -0.00569286 -0.00460718 -0.00941426 -0.00680827 -0.00438774
 -0.00483159 -0.00408453]",
COCC[NH2+]CC(=O)N,"[-0.00459866 -0.00472379 -0.01008615 -0.0125025  -0.00650706 -0.01038272
  0.00628797 -0.00217486  0.00131622]",
CCn1cc(cn1)[C@H]1[C@@H](CCO1)CNCc1c(nc(s1)C)C,"[-0.00236313 -0.00481682 -0.00031061  0.01835475  0.01053303  0.01333305
 -0.00496025 -0.00419498 -0.00590371 -0.00590068 -0.00470828 -0.00270931
 -0.00495021 -0.00150816 -0.00497323  0.00622813  0.00713657 -0.00367536
  0.00701542 -0.00254405 -0.00316472 -0.00252258]",
COCCCCN(Cc1ccccc1)C(=O)Cc1ccc(cc1F)F,"[-1.4802050e-03 -1.3788473e-03 -2.2070648e-03 -3.3400762e-03
 -2.8704281e-03 -2.8091318e-03 -2.7856466e-04 -1.6166475e-03
  4.8472760e-03  1.0811201e-02  1.1430408e-02  1.2169236e-02
  8.8483114e-03  7.1287192e-03  2.7388926e-03  3.1507530e-05
 -2.5377348e-03  5.2551972e-03  1.2585841e-02  1.2478919e-02
  5.3934148e-03  1.0596420e-02  4.5697894e-03 -1.3168795e-03
 -1.7331139e-03]",
CCC/C(=N\OCC=C)/C1=C(CC([C@@H](C1=O)C(=O)OC)(C)C)NC,"[-2.3609083e-03 -4.0444727e-03 -4.8735281e-03  2.6947123e-03
 -1.6932909e-03 -3.2350369e-04 -5.3202743e-03  8.1198243e-03
  2.8646451e-03  6.2036617e-03  4.0311404e-03 -6.9465018e-03
 -6.0172845e-03 -4.0825089e-03  6.3377335e-03 -3.2078582e-04
  3.8530284e-03 -5.9164962e-04 -2.9994408e-05 -2.9379849e-03
 -3.5760112e-03 -2.6189126e-03  1.9350285e-03 -2.5399905e-03]",
COCCN(Cc1ccccc1)C(=O)Cc1ccc(cc1)C(F)(F)F,"[-0.00198236 -0.00134186 -0.00221961 -0.00222532  0.00010331 -0.00208677
  0.00467619  0.00883113  0.01004776  0.00912256  0.00720376  0.00649757
  0.00229603 -0.00013741 -0.00265633  0.00362202  0.01016742  0.01092137
  0.00504683  0.00882815  0.00840409 -0.00266333 -0.00093948 -0.00104318
 -0.00085247]",
C[C@@](CNc1cnc2cc(c(cc2n1)F)F)(C[NH+]1CCOCC1)O,"[-0.0024444  -0.0048565  -0.00460756  0.00374858  0.00479925  0.0123696
 -0.00265928  0.00642224  0.0157821   0.00562317  0.00561828  0.01476932
  0.00575605 -0.00370895 -0.00258145 -0.00313328 -0.00434265 -0.00276371
 -0.00440377 -0.00459514 -0.0023149  -0.00338203 -0.00392038 -0.00067868]",
COc1ccc(cc1)Oc1ccc(cc1)NC(=O)CCC(=O)[O-],"[-7.9974596e-04 -2.1095967e-04  4.8011406e-03  9.7257262e-03
  9.6129980e-03  5.2053444e-03  6.3097575e-03  7.8294082e-03
  4.2738661e-04  4.3252157e-03  1.0494878e-02  1.0906028e-02
  4.1947300e-03  7.5196200e-03  8.1560416e-03  1.7756412e-03
  2.7261651e-03  7.6433244e-05 -2.1376850e-03 -2.4132084e-03
  2.0269314e-03  6.3904864e-04  5.4857624e-04]",
Cc1nc(cs1)CC(=O)N(C)Cc1[nH+]ccn1Cc1ccccc1,"[-0.00267178  0.0023779  -0.00296574  0.00473078  0.00886289 -0.00147176
 -0.00411882  0.00301312 -0.00033036 -0.00103716 -0.00254353 -0.00451503
  0.00375755  0.0023273   0.00899522  0.00933573  0.00018392 -0.00425347
  0.00360168  0.00717714  0.00828862  0.00759101  0.00457389  0.00490897]",
C[C@H](C1CC1)NC(=O)CN1CCC[N@@H+](CC1)CC(=O)NC(C)(C)C,"[-0.00189338 -0.00358004 -0.00309893 -0.00312429 -0.0030869   0.00216291
  0.00259474 -0.0006532  -0.00365401 -0.00210659 -0.0038871  -0.00386588
 -0.00341284 -0.00165626 -0.00364019 -0.00355862 -0.00397937  0.00209748
 -0.00013489  0.00173328 -0.0047765  -0.00248603 -0.00207103 -0.00126123]",
c1c(cnc2c1CCC2)CNC(=O)[C@H]1c2c([nH]cn2)CCN1,"[ 8.8927727e-03  8.5305106e-03  1.1409711e-02 -4.6591358e-03
  8.1073185e-03  7.0617851e-03 -6.7016575e-03 -5.6579132e-03
 -6.4431550e-03 -5.9938002e-03  3.9583673e-03  4.8928382e-03
 -9.6517579e-05 -4.0196744e-03  6.9856020e-03  6.5180357e-03
  7.1496544e-03  1.8567657e-02 -2.2101277e-03 -5.3081037e-03
 -4.4390080e-03  3.3284019e-04]",
C[C@H]1C[C@H](C(=O)O1)[N@@H+]1CCCN(CC1)C(=O)c1ccc(cc1)Cl,"[-0.00290297 -0.00386738 -0.00523647 -0.0069106   0.00477732 -0.00046237
 -0.00019216 -0.0039881  -0.00541281 -0.00506665 -0.00534965 -0.00054402
 -0.00343158 -0.0038942   0.00462913  0.00014714  0.00947666  0.01822178
  0.01398039  0.00582577  0.00802151  0.01221198 -0.00086295]",
CCCCN(CC#Cc1ccccc1)C(=O)c1ccoc1,"[-0.00198216 -0.00390951 -0.00569745 -0.00488347 -0.00111527 -0.00421044
 -0.00021598 -0.00160175  0.00621213  0.01207211  0.01221085  0.01170599
  0.0094757   0.00890184  0.00336021  0.00043149  0.00665178  0.01502703
  0.01203828 -0.0001439   0.0089446 ]",
C[C@@H](c1ccc(cc1)n1cncn1)NC(=O)NCCN1CCOCC1,"[-0.00246264 -0.00232667  0.00682663  0.01452253  0.012263    0.00634007
  0.01120642  0.00973206  0.00045449  0.01086105 -0.00251523  0.01038907
 -0.00322051  0.00294034  0.00268357 -0.00013973  0.00357753 -0.00481741
 -0.00403084 -0.00143568 -0.00450254 -0.00410734 -0.00119655 -0.00314207
 -0.00312312]",
Cn1c(nnc1[C@H]1CCC[N@H+](C1)C1CCCCC1)Cn1ccnc1,"[-0.00230426  0.00268994  0.00737333 -0.0028977  -0.00260504  0.00895356
 -0.00470609 -0.00655633 -0.00433792 -0.00443548 -0.00310754 -0.0045751
 -0.00373803 -0.0026608  -0.00390207 -0.00426907 -0.00430505 -0.00362093
 -0.00455636  0.00048138  0.01745712  0.01488215 -0.00215152  0.00688654]",
Cc1ncc(s1)[C@@H](C)[NH2+][C@H](C)CCSC,"[-0.00484174  0.00824284 -0.00412454  0.03041808  0.01896793 -0.00489419
 -0.00320319 -0.00467619 -0.0056753  -0.01039066 -0.00407023 -0.00548605
 -0.00603496 -0.00360921 -0.00407341]",
CCOC(=O)[C@@H]1C[N@@H+](C[C@@H]1C(=O)c1ccccc1)C,"[-0.00295446 -0.00486438 -0.00124764  0.00333127 -0.00065376 -0.00726318
 -0.00652453 -0.00361892 -0.00505693 -0.00641966  0.0025065  -0.00081621
  0.00677438  0.01410397  0.01177761  0.01239364  0.00959557  0.00834077
 -0.00202032]",
C[C@@H]1C[C@H]1NC(=O)N1CCc2cc(ccc2C1)F,"[-0.00374821 -0.00768553 -0.00609326 -0.00569827  0.00655782  0.00458377
  0.00010412 -0.00133728 -0.00700741 -0.00771805  0.00975155  0.01707174
  0.00553558  0.02154163  0.0185361   0.00740547 -0.0047881  -0.00109636]",
Cn1c(ccn1)C1CCN(CC1)Cc1cnc(s1)c1cccs1,"[-0.00202992  0.00074258  0.0090296   0.01477405  0.01016604 -0.00276666
 -0.00336443 -0.00554862 -0.00499897 -0.00222993 -0.00336334 -0.00584258
 -0.00550683  0.00720258  0.01515318 -0.00267637  0.00723476 -0.00179412
  0.007415    0.01673176  0.01260193  0.00932119  0.00014506]",
c1ccc2cc(ccc2c1)OCC(=O)OC[C@@H]1CC(=O)N(C1)C1CC1,"[ 0.00724827  0.00991781  0.01175538  0.00503333  0.00772618  0.00628532
  0.01116241  0.01446934  0.00503415  0.0071772  -0.00040433 -0.00426574
  0.00383347 -0.00014906 -0.00012237 -0.00475024 -0.0062011  -0.0067136
  0.00365893 -0.00097029 -0.00073712 -0.00456236 -0.00216934 -0.00410058
 -0.00264046]",
c1c(c(n[nH]1)C(F)(F)F)CCOC(=O)CCn1cc(cn1)[N+](=O)[O-],"[ 0.0118963   0.0063465   0.00652532 -0.00302676  0.00450148 -0.00494999
 -0.00170902 -0.00228998 -0.00165476 -0.00470728 -0.00443038 -0.00148071
  0.00343003 -0.00075375 -0.00513036 -0.00412077 -0.00145696  0.01050844
  0.00945819  0.01190808 -0.00399694 -0.00024834  0.00017557  0.00013568]",
c1ccc(c(c1)C#N)NC(=O)COC(=O)c1ccc(cc1)NC(=O)N,"[ 7.4531538e-03  5.6676329e-03  7.6305964e-03  3.8624457e-03
  4.6697985e-03  8.6975358e-03 -8.1143080e-05 -1.4863863e-04
  3.1665969e-03  2.4027268e-03 -4.7553171e-05 -1.7731144e-03
  7.2481140e-04  2.6617139e-03  4.0470262e-04  5.1683029e-03
  9.7138062e-03  9.3379496e-03  4.7551682e-03  6.0855662e-03
  7.5172964e-03  3.1315319e-03  2.7517949e-03  4.7456491e-04
  7.5098703e-04]",
c1ccc(cc1)Cn1c2=NC(=O)[C@@](c2c([O-])[nH]c1=O)(C(F)(F)F)O,"[ 1.1341540e-02  1.1161575e-02  1.1847443e-02  6.3544693e-03
  8.0084037e-03  8.0887247e-03 -4.0414506e-03 -2.6264071e-04
  4.8678517e-03 -3.1339913e-03  4.4653253e-03 -5.2353041e-04
 -7.3446990e-03  5.0040605e-03  3.7300205e-03 -6.0142833e-05
  5.5320091e-03  4.0901136e-03 -6.8725948e-04 -5.4591759e-03
 -1.6628160e-03 -2.4458587e-03 -2.5489414e-03 -9.8627910e-04]",
c1ccc(cc1)c1nc(cs1)C(=O)N1CCC[C@H]1C(=O)N,"[ 0.01141227  0.00994955  0.01577347  0.00807796  0.00981189  0.01156367
  0.00647863 -0.00251171  0.01132328  0.01609809 -0.00178154  0.00407851
 -0.00019018 -0.00076475 -0.00484278 -0.00473921 -0.00546498 -0.00515533
  0.00461011 -0.00017177  0.00045018]",
CC(C)C[C@@H](C(=O)OCC(=O)Nc1ncccn1)NC(=O)N,"[-0.00370589 -0.00626889 -0.00363803 -0.00503674 -0.00419598  0.00380845
 -0.00052423 -0.00148461 -0.00590456  0.00378144 -0.00079603  0.00245698
  0.00735072 -0.00324957  0.01549149  0.01653521  0.01350976 -0.00276444
  0.00466685  0.00422236 -0.00096399  0.00025818]",
CC1=CC[C@H]2[C@H](C1)C(=O)NNC2=O,"[-0.00625519  0.00524666  0.01624324 -0.01027051 -0.00780482 -0.01044993
 -0.00956399  0.00853866 -0.00070125  0.00920101  0.0089194   0.00997783
  0.00141218]",
COc1ccc2c(c1)sc(c2Cl)C(=O)NCCc1ccccc1,"[-0.00188422 -0.00040264  0.00643838  0.01127047  0.01426717  0.00555994
  0.00543044  0.00994617 -0.00073059  0.00780349  0.00637594 -0.00238504
  0.00255992 -0.00014436  0.00269657 -0.00444882 -0.00397322  0.00304983
  0.01190592  0.01127887  0.01016239  0.00721756  0.00612688]",
COC(=O)c1ccc(c(n1)Br)N,"[-0.00232001 -0.00017045  0.00576875  0.00024383  0.01259094  0.02290722
  0.01699293  0.01142655  0.00716687 -0.0020078  -0.00328567  0.00058313]",
C/C(=C\1/[C@@H]([C@@H]([C@@](CC1=O)(C)O)C(=O)C)c1ccccc1F)/[O-],"[-0.00312618  0.00258295  0.00503313 -0.00325727 -0.00760626 -0.00741949
 -0.00661229  0.00478198 -0.00132315 -0.00424869 -0.00122769  0.00450589
 -0.00042552 -0.00423245  0.00752404  0.01799145  0.0074579   0.01128476
  0.01601543  0.00726066 -0.00217094  0.00057802]",
Cc1ccc2c(c1)c(=O)n(c(n2)SC/C=C/Cl)C,"[-0.00198457  0.00836429  0.0159993   0.01566379  0.00784406  0.00988334
  0.01913115  0.00764847  0.00072368  0.00087382  0.00964393 -0.00398194
 -0.00386822 -0.00578036  0.0096216   0.0080617  -0.0024373  -0.00400792]",
Cc1nc(no1)CN1CCN(CC1)Cc1ccc(cc1O)OC,"[-0.00288559  0.00705406 -0.00087054  0.0079175  -0.00204765  0.00032397
 -0.00409322 -0.00163501 -0.00452262 -0.0046674  -0.0017417  -0.00393306
 -0.00349786 -0.00425383  0.00591575  0.01761366  0.01736581  0.00706575
  0.01296821  0.00546262  0.00226676 -0.00026704 -0.0018231 ]",
Cn1c(ccn1)[C@H](COC)Nc1c2c([nH+]c(n1)C1CCCC1)CNC2,"[-2.4985767e-03  9.7033620e-04  6.2691756e-03  1.4116546e-02
  1.4976856e-02 -2.7967128e-03 -4.3763514e-03 -4.2411732e-03
 -2.1619969e-03 -2.5722932e-03  3.1366276e-03  6.9626123e-03
  8.7561384e-03  5.8837682e-03  3.7322505e-03  7.6853116e-03
 -3.4423964e-03 -3.3987933e-03 -4.9726726e-03 -3.7210183e-03
 -4.2689880e-03 -2.8557330e-03 -4.7723874e-03  5.6000870e-05
 -2.6122080e-03]",
c1ccc(cc1)[C@H](CCCO)NC(=O)Cc1ccccc1Cl,"[ 1.14843473e-02  9.22960043e-03  1.11394115e-02  5.62100206e-03
  7.66733941e-03  1.23139434e-02 -6.33430574e-03 -6.74433168e-03
 -4.77043213e-03 -4.58959676e-03 -8.90740892e-04  4.49599233e-03
  3.07784486e-03  5.91318239e-05 -4.46664635e-03  5.33469860e-03
  1.16280671e-02  1.17827086e-02  1.29822064e-02  1.18366973e-02
  5.38848946e-03 -7.73693610e-04]",
COCC[N@@H+]1CC[C@H](C1)C/[NH+]=C(/N)\NCc1ccccc1OC,"[-0.00219347 -0.00243998 -0.00363929 -0.00341516 -0.00337508 -0.00393438
 -0.00535637 -0.00591402 -0.00426301 -0.00414     0.00408944  0.00392693
  0.00063847  0.00488754 -0.00432812  0.00723608  0.01434663  0.01390292
  0.014123    0.01408349  0.00701079  0.00049089 -0.00136002]",
c1cc(c(cc1F)C[NH2+][C@H]1CCOc2c1cc(cc2)Br)F,"[ 0.0127923   0.01219553  0.00468515  0.00611718  0.0118457   0.00514807
 -0.00375539 -0.00570165 -0.00373715 -0.00616849 -0.00680099 -0.00528269
 -0.00135243  0.00479764  0.00541446  0.0128421   0.00578914  0.0136385
  0.01591625 -0.00225927 -0.00103511]",
CCCCN(CCO)C(=O)NCC(C)(C)[N@@H+]1C[C@@H](O[C@H](C1)C)C,"[-0.00232856 -0.00352826 -0.00391714 -0.0042667  -0.0003212  -0.00435942
 -0.00427117 -0.00080047  0.00245039 -0.00054461  0.00341327 -0.00512883
 -0.00414608 -0.00292675 -0.00270817 -0.00099176 -0.00357113 -0.00390938
 -0.00265936 -0.00489022 -0.00353212 -0.00239307 -0.00191283]",
C[C@@H]1CN(CCN1Cc1cc([nH]c1)C(=O)OC)Cc1ccccc1,"[-3.1994039e-03 -6.2862393e-03 -3.6445365e-03 -2.5479153e-03
 -3.9024889e-03 -3.5901414e-03 -2.3764682e-03 -5.0688349e-03
  6.4454433e-03  1.2496141e-02  7.9679405e-03  3.7657204e-03
  1.1166411e-02  3.0475520e-03 -2.5262331e-04 -7.5646894e-05
 -2.2228784e-03 -3.4293884e-03  4.6179127e-03  1.0649200e-02
  1.1756384e-02  8.8038361e-03  8.2790963e-03  7.2380826e-03]",
Cc1c(cc(s1)C(=O)N)NC(=O)[C@H]1CCCCN1C(=O)OC(C)(C)C,"[-1.5666918e-03  4.4496721e-03  7.5947782e-03  1.6612751e-02
  8.2057687e-03 -2.2005106e-03  3.0640683e-03 -3.8866259e-04
  1.9222065e-05  4.7532418e-03  4.9901376e-03 -3.2257558e-06
 -3.2525477e-03 -4.3432373e-03 -4.3936498e-03 -5.6480179e-03
 -4.2132353e-03 -2.0516431e-04  3.9851773e-03 -5.2489073e-04
 -8.4839959e-04 -6.0484395e-03 -3.3348803e-03 -1.8818101e-03
 -1.7176277e-03]",
CCOC(=O)[C@@H]1[C@H](CC(=O)CC1=O)CCC(C)(C)OC,"[-0.00232879 -0.0041021   0.00029739  0.00433052 -0.00051608 -0.00454146
 -0.00501728 -0.00543603  0.00273216 -0.00035023 -0.00500445  0.0049989
 -0.00049704 -0.00401271 -0.00312792 -0.00493086 -0.00332925 -0.00264488
 -0.00161347 -0.00230113]",
CC(=O)OC[C@H]1[C@H]([C@@H]([C@@H](O1)n1cnc2c1nc([nH]c2=O)N)O)O,"[-2.5655192e-03  3.5697646e-03 -3.1922775e-04 -6.7227782e-04
 -4.4807610e-03 -4.3168236e-03 -5.8542909e-03 -1.4733004e-03
 -3.1302792e-03 -3.4122637e-03  2.9398235e-03  1.8494241e-02
 -3.7782877e-03  7.7106482e-03  8.6164419e-03 -2.6622748e-03
  7.8781052e-03  7.5770393e-03  5.4321997e-03 -3.7748081e-04
  2.2853633e-04 -3.2778483e-04  2.7775848e-05]",
CCNc1cc2c(n[nH+]1)CCN(C2)C(=O)[C@H](C)OC[C@H]1CCCO1,"[-0.00153402 -0.00280253  0.00326762  0.0082179   0.0165888   0.00776672
  0.00542416 -0.00327679  0.00508989 -0.0043981  -0.00477631 -0.000748
 -0.00434918  0.00352898 -0.00036537 -0.00362103 -0.00228994 -0.00239465
 -0.00407829 -0.00409986 -0.00377664 -0.00326655 -0.0029481  -0.00135548]",
CC(C)(CO)n1cccn1,"[-0.0079536  -0.01269848 -0.0082155  -0.00844903  0.00072681  0.00111449
  0.03368571  0.03162728  0.02429709 -0.00087346]",
CNC(=O)c1ccc(c(c1)NC(=O)CCOCc1ccccc1)Cl,"[-0.00120998  0.00157831  0.00277201  0.00034896  0.00560649  0.00916239
  0.01103215  0.00405989  0.00440536  0.01286491  0.00301968  0.00379504
  0.00035294 -0.00322393 -0.00376778 -0.00125958 -0.00278284  0.00557575
  0.00967409  0.01095514  0.00831854  0.008208    0.00703598 -0.00063939]",
c1cc(cnc1)C[NH2+]C[C@H]1CN2CCCC[C@@H]2CO1,"[ 0.0107424   0.01578542  0.00756679  0.01055923 -0.00272723  0.01602443
 -0.00501391 -0.00252651 -0.00329735 -0.00363878 -0.00497777 -0.00218952
 -0.00351541 -0.00439653 -0.00437885 -0.0034879  -0.00571564 -0.00307292
 -0.00122782]",
CCCCOc1ccc2cc(ccc2c1)S(=O)(=O)N,"[-2.5077239e-03 -4.7249170e-03 -3.2778145e-03 -4.1790297e-03
 -9.1596285e-04  8.1007145e-03  1.5308162e-02  1.8369192e-02
  7.6102014e-03  9.3069114e-03  5.9721004e-03  1.3616679e-02
  1.5456975e-02  7.8075533e-03  9.5430417e-03 -2.4789358e-03
  1.2032181e-03 -3.2323835e-05 -1.0865000e-03]",
Cc1ccc(cc1)c1nc(co1)CCNC(=O)N1CC[C@@H](C1)C(=O)N,"[-0.00185349  0.00431045  0.01294453  0.01265583  0.00590905  0.00892462
  0.0106299   0.00524111 -0.00269513  0.00711455  0.01352472 -0.00116509
 -0.00509057 -0.00488974  0.00487154  0.00217954 -0.0010696  -0.0006042
 -0.00508685 -0.00446003 -0.00423489 -0.00424901  0.00268563 -0.00017637
  0.00048731]",
COc1ccc2cc(ccc2c1)c1cc(ccn1)C(=O)[O-],"[-1.7525338e-03  4.9926603e-06  4.6653878e-03  9.9551072e-03
  1.0016235e-02  4.3080868e-03  7.0391144e-03  5.5366252e-03
  1.0057532e-02  1.2526227e-02  3.6129346e-03  7.0297690e-03
  4.0020556e-03  1.0738205e-02  6.2587354e-03  6.6081444e-03
  9.5853256e-03 -4.2429814e-04  2.8499193e-03  7.2926341e-04
  8.3102623e-04]",
c1ccc(cc1)[C@H](C([C@]1(C(C(C(O1)(F)F)(F)F)(F)F)F)(F)F)O,"[ 0.0130967   0.01408238  0.01483204  0.00665283  0.01095466  0.01252589
 -0.00392187 -0.00571763 -0.00951729 -0.00682383 -0.00579275 -0.00417261
 -0.00275237 -0.00152952 -0.00228983 -0.00150774 -0.00217627 -0.00196155
 -0.00177032 -0.00168862 -0.0020548  -0.00211841 -0.00136147]",
CC(C)(C)c1c(cc(c[nH+]1)N)OC1CC1,"[-0.0037384  -0.00885952 -0.00354045 -0.00319676  0.00576602  0.01126351
  0.02085943  0.01315988  0.02301142  0.00584158  0.00014526 -0.00082112
 -0.00447972 -0.00556037 -0.00654531]",
C[C@](CCO)(COC)NC(=O)Nc1cc(ccc1OC)F,"[-0.00488942 -0.00906549 -0.00531054 -0.00492134 -0.00148028 -0.00550917
 -0.00233555 -0.00348125  0.00222248  0.00497383 -0.00107526  0.00409294
  0.00830177  0.01569621  0.00445877  0.01470126  0.01664986  0.00644321
 -0.00036434 -0.00279321 -0.00087032]",
CO[C@H]1CCCN[C@@H]1C(c1ccccc1)(c1ccccc1)O,"[-0.0028948  -0.0026237  -0.00408777 -0.00486205 -0.00504378 -0.00493391
  0.00097639 -0.00676773 -0.00814361  0.00593243  0.01819118  0.01495229
  0.01554071  0.01134882  0.01097768  0.00681478  0.01368896  0.01607222
  0.01566254  0.00934822  0.00856347  0.00011768]",
c1ccc(c(c1)F)SCC(=O)NC1(CCCC1)C#N,"[ 0.01752384  0.01811242  0.02004907  0.00973699  0.00764494  0.00978774
 -0.00392833 -0.00428245 -0.00698607  0.00568805 -0.00058704  0.00364937
 -0.00821804 -0.00781062 -0.00575462 -0.0050575  -0.00445091 -0.00171894
 -0.00131473]",
