SMILES,Atom_importance,Bond_importance
Cc1nnc(n1C)CN(C)[C@@H]1CC[N@H+](C1)Cc1nnc(o1)C1CCC1,"[-0.00054894  0.00649508 -0.00159482 -0.00070713  0.00539784  0.0029307
 -0.00067626 -0.00188493 -0.00112456 -0.00118582 -0.00294447 -0.00281731
 -0.00216061 -0.00152026 -0.00165497 -0.0025178   0.0054055  -0.00108513
 -0.00114537  0.00834042  0.00078304 -0.0013772  -0.00240483 -0.00139434
 -0.00118596]",
c1cc(sc1)C(=O)NCCC(=O)OC[C@@H]1CCC=CC1,"[ 0.01460456  0.01634321  0.00646615 -0.00143111  0.01540142  0.0061547
  0.00086     0.00539547 -0.0029332  -0.00306908  0.00406894  0.00087428
  0.00057772 -0.00284685 -0.00569685 -0.00447811 -0.00253298  0.01006503
  0.0062249  -0.00268887]",
Cc1cc(c(o1)C)C(=O)N1CCN(CC1)C(=O)N[C@@H]1CC[C@H](CC1)C,"[-0.00105266  0.00437057  0.01526874  0.00831303  0.00587904  0.00033691
 -0.00114576  0.00310932  0.00118035  0.00093044 -0.00299597 -0.00299806
  0.00058795 -0.00187249 -0.00197286  0.00370378  0.00072847  0.00465182
 -0.0026359  -0.00258071 -0.00282438 -0.00299914 -0.00216124 -0.00164079
 -0.00106603]",
Cc1c(cnc(n1)[C@H]1CCCN1C(=O)COc1ccccc1)C(=O)N,"[-0.00080683  0.00522054  0.00794442  0.01620889 -0.00070896  0.00812559
 -0.00109264 -0.00120948 -0.00300092 -0.00291042 -0.0025229   0.00049917
  0.00408812  0.00059112 -0.00208981  0.00115351  0.00620757  0.00818236
  0.01215089  0.00630956  0.00856404  0.01020255  0.00319543  0.00099084
  0.00062488]",
Cc1c(cccc1Cl)n1ccnc1S[C@H]1CCCCNC1=O,"[-1.0376697e-03  5.1437449e-03  6.9809165e-03  1.1702666e-02
  1.2873357e-02  7.5139091e-03  6.0853474e-03  5.2808411e-04
  2.7514421e-03  1.7054191e-02  1.4482264e-02 -2.2974785e-03
  6.8250280e-03 -1.7577638e-03 -1.8757423e-03 -2.2893725e-03
 -1.9850451e-03 -2.5043408e-03 -2.1085297e-03  2.2001797e-03
  2.0122002e-03  5.7698693e-05]",
COCCS(=O)(=O)CC(=O)NCc1ccco1,"[-0.00172166 -0.00167849 -0.00341786 -0.00517983 -0.00410082  0.00029845
  0.00103568 -0.00346649  0.00759807  0.00114761  0.00669361 -0.0043467
  0.00716505  0.02287871  0.01974904  0.01454545  0.00091659]",
COc1cc(cc2c1OCO2)C[N@H+](C[C@H](c1ccccc1)O)C1CC1,"[-0.00056478  0.00024819  0.00608268  0.01096911  0.00679831  0.01054335
  0.00573549  0.00479722  0.00086668 -0.00239029  0.00025246 -0.00209604
 -0.00206784 -0.00178931 -0.00283444  0.00527509  0.00935633  0.0101836
  0.01071425  0.00884158  0.00589974  0.00090752 -0.00236543 -0.00193164
 -0.00133347]",
C[C@H](Cn1cccn1)NC(=O)NCc1cc[nH+]c(c1)N1CCCC1,"[-0.00096422 -0.00181197 -0.00243864  0.00107476  0.01159899  0.01012572
  0.00908496 -0.00150287  0.00394188  0.00345319  0.00053324  0.00161054
 -0.0019811   0.0052869   0.0109755   0.01108679  0.00311286  0.00689318
  0.00644043  0.00073256 -0.00155113 -0.00221948 -0.00213487 -0.00152332]",
CC[C@@H](C)Sc1[nH]c(nn1)N/N=C(\C)/c1cccs1,"[-0.00192247 -0.00322079 -0.00185446 -0.00203133 -0.00176358  0.00768808
  0.00496704  0.01021699 -0.00252159 -0.00158147  0.00541885 -0.00164094
  0.00325246 -0.00130251  0.00911642  0.01530949  0.01168503  0.01286329
 -0.00072704]",
C[C@@]1(C(=O)N(C(=O)N1)CC(=O)N)c1ccc2cc(ccc2c1)OC,"[-0.0019322  -0.00378698  0.00345388  0.00085605  0.00049954  0.004355
  0.00081603  0.00470274 -0.00195811  0.00407047  0.00085596  0.00112782
  0.00681977  0.00884245  0.01224277  0.0057105   0.00897628  0.00468379
  0.00941258  0.01343644  0.00495802  0.00988255  0.0006716  -0.00064229]",
Cc1cccc(c1C)[C@@H]1C[C@H](C[NH2+]1)C,"[-0.00031607  0.00670343  0.01808532  0.01947655  0.02076025  0.01049648
  0.00825897 -0.00145088 -0.00416997 -0.00301132 -0.00426712 -0.00328971
 -0.00285605 -0.00265705]",
COCC[NH2+]CC(=O)N,"[-0.00180247 -0.00189371 -0.00571161 -0.00636506 -0.00357848 -0.00523715
  0.00806319  0.00271033  0.00395971]",
CCn1cc(cn1)[C@H]1[C@@H](CCO1)CNCc1c(nc(s1)C)C,"[-0.00072306 -0.00231068  0.00063761  0.01716845  0.01028216  0.01104355
 -0.00112894 -0.00218576 -0.00207769 -0.00290197 -0.00213157 -0.00012334
 -0.00277289  0.00152855 -0.00255608  0.00757905  0.00677381 -0.00173583
  0.00797601 -0.00105633 -0.00145673 -0.00143169]",
COCCCCN(Cc1ccccc1)C(=O)Cc1ccc(cc1F)F,"[-0.00095595 -0.00062593 -0.00221806 -0.0023673  -0.00295598 -0.00259919
  0.00046331 -0.00202787  0.00584124  0.01202074  0.0119674   0.01257379
  0.00948662  0.00718523  0.003837    0.00091279 -0.00126523  0.00466934
  0.0131687   0.01306957  0.0045838   0.00968834  0.00661646 -0.00025098
 -0.00043179]",
CCC/C(=N\OCC=C)/C1=C(CC([C@@H](C1=O)C(=O)OC)(C)C)NC,"[-1.2084348e-03 -2.7313684e-03 -2.2053686e-03  3.7117533e-03
 -1.2359697e-03  7.8867393e-05 -2.4754568e-03  7.3226076e-03
  3.1925621e-03  6.3768993e-03  3.3061570e-03 -3.2428238e-03
 -3.9340719e-03 -1.5978861e-03  6.5718861e-03  3.9413734e-04
  3.8710635e-03  5.7261210e-04  8.0952165e-04 -3.0105264e-04
 -1.5859486e-03 -1.0595287e-03  1.7520480e-03 -1.2953815e-03]",
COCCN(Cc1ccccc1)C(=O)Cc1ccc(cc1)C(F)(F)F,"[-0.00143135 -0.00063531 -0.00203211 -0.00251858 -0.00037556 -0.00088137
  0.0057416   0.0084296   0.01169853  0.01141914  0.00942964  0.00561298
  0.00308629  0.00078225 -0.00164958  0.00487908  0.00859716  0.013194
  0.00565336  0.00925778  0.0084507  -0.00231701 -0.00048503 -0.00080226
 -0.00053174]",
C[C@@](CNc1cnc2cc(c(cc2n1)F)F)(C[NH+]1CCOCC1)O,"[-7.6298928e-04 -4.1233734e-03 -2.8308958e-03  3.6370573e-03
  6.8164943e-03  1.2489700e-02 -1.6431212e-03  5.8704820e-03
  1.4789753e-02  5.5607008e-03  6.1138701e-03  1.3895014e-02
  5.3862222e-03 -1.6759469e-03 -8.4359956e-04 -7.1089645e-04
 -3.0632464e-03 -2.5941993e-03 -3.2699390e-03 -3.0447883e-03
 -8.8053383e-04 -2.3341295e-03 -2.3722905e-03 -4.9572802e-05]",
COc1ccc(cc1)Oc1ccc(cc1)NC(=O)CCC(=O)[O-],"[-0.00038269  0.00029109  0.00369566  0.0090212   0.01035069  0.00515748
  0.00757133  0.00732772  0.00078262  0.00337938  0.00915908  0.00921514
  0.0043235   0.00739046  0.00633054  0.00176492  0.00240685  0.00073552
 -0.00139384 -0.00178797  0.002203    0.00087752  0.00030718]",
Cc1nc(cs1)CC(=O)N(C)Cc1[nH+]ccn1Cc1ccccc1,"[-5.0523086e-04  5.0766054e-03 -1.3706377e-03  4.4626682e-03
  1.2045650e-02  5.6102697e-05 -2.5039848e-03  3.6421919e-03
  5.9628877e-04  2.2842782e-05 -4.7275418e-04 -1.8762887e-03
  5.6142509e-03  2.7316117e-03  1.1321149e-02  1.2250723e-02
  1.5655330e-03 -2.2412953e-03  5.1852092e-03  9.7557902e-03
  7.6044258e-03  7.1080504e-03  7.9346616e-03  6.2969681e-03]",
C[C@H](C1CC1)NC(=O)CN1CCC[N@@H+](CC1)CC(=O)NC(C)(C)C,"[-0.00111895 -0.00196691 -0.00100194 -0.00186416 -0.00187907  0.00336655
  0.00372137  0.00152813 -0.00153291 -0.00061526 -0.00210136 -0.00243392
 -0.00230247 -0.00091004 -0.00180578 -0.0019278  -0.00124925  0.00396094
  0.00087865  0.00470338 -0.00345116 -0.00175865 -0.00060843 -0.00031979]",
c1c(cnc2c1CCC2)CNC(=O)[C@H]1c2c([nH]cn2)CCN1,"[ 0.01140475  0.00884846  0.01193029 -0.00152706  0.00613388  0.00832565
 -0.00359769 -0.00343031 -0.00316164 -0.00208802  0.00435786  0.00510282
  0.00125748 -0.00129853  0.00763421  0.00834676  0.006636    0.01533103
 -0.0017118  -0.0026598  -0.00200117  0.00077143]",
C[C@H]1C[C@H](C(=O)O1)[N@@H+]1CCCN(CC1)C(=O)c1ccc(cc1)Cl,"[-0.00132225 -0.00167222 -0.00320866 -0.00388356  0.00442048  0.00112624
  0.00057913 -0.00214106 -0.00343131 -0.00254159 -0.00193853  0.00089911
 -0.00144192 -0.00188185  0.00450997  0.00169608  0.00722014  0.01624746
  0.01333829  0.00562193  0.00883809  0.00958954  0.00105987]",
CCCCN(CC#Cc1ccccc1)C(=O)c1ccoc1,"[-1.3336395e-03 -2.6675134e-03 -2.7325468e-03 -2.7120595e-03
  3.3129938e-05 -1.9177619e-03 -5.5957236e-04 -7.6050102e-04
  7.5508519e-03  1.2015344e-02  1.0403886e-02  1.2821093e-02
  9.3716858e-03  7.9404898e-03  4.7430750e-03  7.5589766e-04
  6.4646006e-03  1.4143980e-02  1.1617555e-02  1.1233920e-03
  8.1989355e-03]",
C[C@@H](c1ccc(cc1)n1cncn1)NC(=O)NCCN1CCOCC1,"[-0.00088065 -0.00099048  0.00730058  0.01443974  0.0139026   0.00702798
  0.01007017  0.00956155  0.00248886  0.01609588 -0.00185791  0.01116516
 -0.00152307  0.00485676  0.0046696   0.00116526  0.00228398 -0.00228112
 -0.00265028 -0.00123122 -0.00227836 -0.0024268  -0.00033561 -0.00219205
 -0.00190036]",
Cn1c(nnc1[C@H]1CCC[N@H+](C1)C1CCCCC1)Cn1ccnc1,"[-0.00156929  0.00239184  0.00716692 -0.00222628 -0.00146998  0.01028164
 -0.00164958 -0.00327248 -0.00200275 -0.00323969 -0.00306137 -0.00304768
 -0.00186182 -0.00181551 -0.00282663 -0.00369458 -0.00236107 -0.00247582
 -0.00196279  0.00162528  0.01391725  0.01357045 -0.00088079  0.00694314]",
Cc1ncc(s1)[C@@H](C)[NH2+][C@H](C)CCSC,"[-0.00098037  0.00911827 -0.00263668  0.02661382  0.01676004 -0.00235608
 -0.00193488 -0.00246234 -0.00304692 -0.00541736 -0.00147744 -0.00416603
 -0.00276531 -0.00114325 -0.00202033]",
CCOC(=O)[C@@H]1C[N@@H+](C[C@@H]1C(=O)c1ccccc1)C,"[-0.00185715 -0.0017343  -0.0001004   0.0048838   0.00051867 -0.00384431
 -0.00399882 -0.00193186 -0.00243987 -0.00347479  0.00413682  0.00174226
  0.00870475  0.01650266  0.01468754  0.01380559  0.0100226   0.0092386
  0.00015206]",
C[C@@H]1C[C@H]1NC(=O)N1CCc2cc(ccc2C1)F,"[-1.8709721e-03 -4.0480248e-03 -4.1313581e-03 -2.3745806e-03
  6.3223955e-03  5.2297479e-03  8.9114258e-04 -6.2631443e-08
 -3.4825602e-03 -2.9249219e-03  9.4131995e-03  1.6409095e-02
  1.0469046e-02  1.8510744e-02  2.0702865e-02  9.4173281e-03
 -1.9154961e-03  3.1895790e-05]",
Cn1c(ccn1)C1CCN(CC1)Cc1cnc(s1)c1cccs1,"[-0.00065168  0.00158494  0.00789566  0.01335809  0.01182414 -0.00080443
 -0.00139802 -0.0023096  -0.00271814 -0.00156028 -0.0018506  -0.00281471
 -0.00256162  0.00697536  0.01262406 -0.00133426  0.00666885 -0.00157374
  0.00489726  0.01141302  0.01113886  0.01050613 -0.00038532]",
c1ccc2cc(ccc2c1)OCC(=O)OC[C@@H]1CC(=O)N(C1)C1CC1,"[ 9.4241742e-03  6.6296328e-03  1.0643667e-02  4.5151208e-03
  6.3867136e-03  4.6697077e-03  1.0714629e-02  1.2256484e-02
  6.2162494e-03  6.9021899e-03  1.3566043e-03 -2.4724619e-03
  3.5538815e-03  2.1186081e-04  4.4820522e-04 -2.6322315e-03
 -3.6118468e-03 -3.2549850e-03  3.7629982e-03  6.8535272e-05
 -2.1041185e-04 -2.1908137e-03 -2.7978865e-03 -2.2248589e-03
 -1.5605045e-03]",
c1c(c(n[nH]1)C(F)(F)F)CCOC(=O)CCn1cc(cn1)[N+](=O)[O-],"[ 0.01110807  0.00770534  0.00658215 -0.00143533  0.00355674 -0.00234226
 -0.00027974 -0.00092319 -0.00068894 -0.0012955  -0.00152452  0.00068271
  0.00331243  0.00058645 -0.00107826 -0.00180521  0.00192513  0.01668392
  0.01165033  0.01003123 -0.00120115  0.00038433  0.00150701  0.00096179]",
c1ccc(c(c1)C#N)NC(=O)COC(=O)c1ccc(cc1)NC(=O)N,"[ 7.0395176e-03  6.0027931e-03  6.5748096e-03  3.3882861e-03
  4.4837147e-03  8.9569511e-03 -1.9451982e-05 -2.8712975e-04
  2.7864969e-03  3.8430635e-03  9.2975225e-04 -1.2671454e-03
  6.6792767e-04  3.3027821e-03  9.0946426e-04  5.4781749e-03
  1.2526012e-02  1.0753883e-02  4.6929186e-03  7.1575167e-03
  7.2881738e-03  3.4372956e-03  3.0437426e-03  6.7197485e-04
  5.2189326e-04]",
c1ccc(cc1)Cn1c2=NC(=O)[C@@](c2c([O-])[nH]c1=O)(C(F)(F)F)O,"[ 9.13677458e-03  7.68557750e-03  9.88767855e-03  6.63283188e-03
  7.34423939e-03  1.11540435e-02 -1.91396684e-03  5.35453437e-05
  3.87167698e-03 -2.16585072e-03  3.77737614e-03  1.23066257e-03
 -5.22941304e-03  4.53084148e-03  3.26365512e-03  5.90522890e-04
  4.73500788e-03  5.38897514e-03  4.42508957e-04 -3.90478829e-03
 -1.20690279e-03 -1.37694296e-03 -9.43700201e-04  2.40054826e-04]",
c1ccc(cc1)c1nc(cs1)C(=O)N1CCC[C@H]1C(=O)N,"[ 1.1666315e-02  1.2472220e-02  1.3597795e-02  8.0934754e-03
  8.4791323e-03  1.1090884e-02  7.0620691e-03 -1.5161424e-03
  1.1110520e-02  1.2162007e-02 -1.3791325e-03  3.1322869e-03
  1.0649622e-03 -1.0020332e-05 -1.8392564e-03 -1.9023481e-03
 -2.9101707e-03 -2.2737400e-03  4.3901936e-03  7.9129339e-04
  1.0254192e-03]",
CC(C)C[C@@H](C(=O)OCC(=O)Nc1ncccn1)NC(=O)N,"[-0.00243109 -0.00354503 -0.00199178 -0.00358005 -0.00236555  0.00450604
  0.00037378  0.00012374 -0.00252899  0.00435936  0.000776    0.00558934
  0.00865408 -0.001577    0.01836538  0.01292207  0.01321015 -0.00158079
  0.00292939  0.00440666  0.00053348  0.00108656]",
CC1=CC[C@H]2[C@H](C1)C(=O)NNC2=O,"[-0.00193468  0.0066436   0.01318035 -0.00377573 -0.00066897 -0.00430746
 -0.00425518  0.00547994  0.00240597  0.01019274  0.01015138  0.00961947
  0.00392006]",
COc1ccc2c(c1)sc(c2Cl)C(=O)NCCc1ccccc1,"[-0.00011404  0.00063922  0.00307642  0.00705072  0.00951839  0.00387567
  0.00383817  0.00679404 -0.00047947  0.00614399  0.00576434  0.0003411
  0.00237123  0.0011104   0.002475   -0.00110328 -0.00031706  0.00372298
  0.00446537  0.00746101  0.00702707  0.00508448  0.00509115]",
COC(=O)c1ccc(c(n1)Br)N,"[-0.00077668  0.00120288  0.00653957  0.00212811  0.01361364  0.02332053
  0.02089342  0.01053787  0.00715792 -0.00183737 -0.00100633  0.0010275 ]",
C/C(=C\1/[C@@H]([C@@H]([C@@](CC1=O)(C)O)C(=O)C)c1ccccc1F)/[O-],"[-0.00095184  0.00360971  0.00367585 -0.00020695 -0.0027836  -0.00515976
 -0.00352675  0.00649284  0.00038968 -0.00215609  0.00058851  0.0045258
  0.00119349 -0.00191161  0.00980672  0.01489291  0.01199709  0.01370959
  0.01077005  0.00713349 -0.00043104  0.00047716]",
Cc1ccc2c(c1)c(=O)n(c(n2)SC/C=C/Cl)C,"[-9.6082105e-05  5.5811587e-03  1.0521850e-02  1.1158233e-02
  4.9474956e-03  6.3310605e-03  1.2685930e-02  6.3949791e-03
  1.3655935e-03  2.4247486e-03  8.3365403e-03 -8.0380699e-04
 -7.8518444e-04 -7.4315933e-04  6.2040929e-03  5.2700653e-03
  2.6011141e-04 -1.0968912e-03]",
Cc1nc(no1)CN1CCN(CC1)Cc1ccc(cc1O)OC,"[-0.00089451  0.00698976 -0.00172236  0.00798434 -0.00197429  0.00061414
 -0.00297005 -0.00120974 -0.00257366 -0.00380805 -0.00132444 -0.00301755
 -0.00319873 -0.00203244  0.00559407  0.0142806   0.01649925  0.00780004
  0.0071176   0.00562727  0.00122722 -0.00030841 -0.00190139]",
Cn1c(ccn1)[C@H](COC)Nc1c2c([nH+]c(n1)C1CCCC1)CNC2,"[-0.00070424  0.00148044  0.00801992  0.01414589  0.01066274 -0.00115923
 -0.00183702 -0.00248229 -0.00013561 -0.00072284  0.00355796  0.00994343
  0.00862391  0.00612903  0.00344829  0.00686719 -0.00092186 -0.001441
 -0.0026794  -0.00253558 -0.0022075  -0.00086129 -0.00126153  0.00053277
 -0.00171187]",
c1ccc(cc1)[C@H](CCCO)NC(=O)Cc1ccccc1Cl,"[ 9.3475813e-03  9.6300049e-03  9.8319631e-03  5.4447204e-03
  6.4498968e-03  8.9319088e-03 -1.9876692e-03 -2.4241814e-03
 -2.3490589e-03 -1.7973736e-03  6.5844390e-05  3.1635605e-03
  4.6955990e-03  9.4001112e-04 -2.0249861e-03  4.9471138e-03
  8.2713692e-03  1.1045370e-02  7.7348081e-03  6.9081616e-03
  3.0814342e-03  3.3247756e-04]",
COCC[N@@H+]1CC[C@H](C1)C/[NH+]=C(/N)\NCc1ccccc1OC,"[-0.00147175 -0.00172713 -0.00255752 -0.00339663 -0.00294647 -0.00312142
 -0.00412795 -0.00490882 -0.00273899 -0.00378569  0.0031109   0.00537993
  0.00127992  0.00459107 -0.00192378  0.00641748  0.01431679  0.0141629
  0.01405453  0.01190072  0.0077438   0.00087518 -0.00016438]",
c1cc(c(cc1F)C[NH2+][C@H]1CCOc2c1cc(cc2)Br)F,"[ 0.00772669  0.01093421  0.00489198  0.00468988  0.01203304  0.00583521
 -0.0015251  -0.00200868 -0.00174521 -0.00173836 -0.00373194 -0.00170382
  0.00059531  0.00644502  0.00597912  0.01170119  0.00751749  0.0130896
  0.0128903  -0.00020674 -0.00053032]",
CCCCN(CCO)C(=O)NCC(C)(C)[N@@H+]1C[C@@H](O[C@H](C1)C)C,"[-0.00130934 -0.00196412 -0.00191601 -0.00211221  0.00050046 -0.00152299
 -0.00208848  0.00046088  0.00314519  0.00055219  0.00215061 -0.00194804
 -0.00269312 -0.00085872 -0.00111095 -0.00117578 -0.00155044 -0.0015353
 -0.00115677 -0.00341967 -0.0022516  -0.00106915 -0.00060661]",
C[C@@H]1CN(CCN1Cc1cc([nH]c1)C(=O)OC)Cc1ccccc1,"[-1.9383018e-03 -3.5112672e-03 -2.7180798e-03 -8.0867938e-04
 -3.5657040e-03 -2.6701433e-03 -1.4131373e-03 -2.5457172e-03
  8.5984189e-03  1.2695182e-02  1.0210751e-02  5.0052376e-03
  1.5922002e-02  5.2974089e-03  5.8842526e-04  2.7782517e-06
 -1.4773363e-03 -2.2203471e-03  6.6469633e-03  1.3018191e-02
  7.8759305e-03  1.0800548e-02  4.6508703e-03  6.4614238e-03]",
Cc1c(cc(s1)C(=O)N)NC(=O)[C@H]1CCCCN1C(=O)OC(C)(C)C,"[-0.00088116  0.00457056  0.00784109  0.01363097  0.0063976  -0.00166854
  0.00291171  0.00040129  0.00071201  0.00353011  0.00460591  0.00025814
 -0.00172965 -0.00215656 -0.002582   -0.00274336 -0.00141316  0.00123256
  0.00413478  0.00035032 -0.0004145  -0.00341658 -0.00213561 -0.00093597
 -0.0008237 ]",
CCOC(=O)[C@@H]1[C@H](CC(=O)CC1=O)CCC(C)(C)OC,"[-0.00154081 -0.00217928  0.0005165   0.0043222   0.00059032 -0.00439384
 -0.00487666 -0.00290645  0.00383026  0.00124745 -0.00243872  0.00531676
  0.00108931 -0.00261849 -0.00253312 -0.00339324 -0.0019387  -0.00120662
 -0.00128556 -0.00119989]",
CC(=O)OC[C@H]1[C@H]([C@@H]([C@@H](O1)n1cnc2c1nc([nH]c2=O)N)O)O,"[-0.00094781  0.00369938  0.00047136  0.00059708 -0.00218442 -0.00316396
 -0.00290983 -0.00150103 -0.00131845 -0.00119023  0.00414765  0.01531676
 -0.00157816  0.00915224  0.00765724 -0.00211568  0.0084735   0.00698941
  0.00789253  0.00160838  0.00092651  0.00056897  0.0005808 ]",
CCNc1cc2c(n[nH+]1)CCN(C2)C(=O)[C@H](C)OC[C@H]1CCCO1,"[-0.00080999 -0.00140083  0.00276395  0.00894767  0.01597762  0.00943135
  0.0082196  -0.00267228  0.00275552 -0.00354426 -0.00312808  0.00079661
 -0.00221478  0.00445587  0.00074837 -0.00295267 -0.00135421 -0.00096616
 -0.00219624 -0.00183823 -0.00318476 -0.00195978 -0.00199393 -0.00112724]",
CC(C)(CO)n1cccn1,"[-0.00715797 -0.01167542 -0.00422819 -0.00488924  0.00290554  0.00531957
  0.04112894  0.03760624  0.02344837 -0.00214005]",
CNC(=O)c1ccc(c(c1)NC(=O)CCOCc1ccccc1)Cl,"[-0.00031004  0.00191056  0.00269412  0.00089712  0.00588151  0.00788592
  0.01003144  0.0047457   0.00648878  0.01209754  0.00183857  0.00375212
  0.00067096 -0.00195933 -0.00284125 -0.0003736  -0.00239063  0.00592382
  0.01054868  0.00817509  0.00764583  0.00737858  0.00681966  0.00101232]",
c1cc(cnc1)C[NH2+]C[C@H]1CN2CCCC[C@@H]2CO1,"[ 0.01411688  0.01225684  0.0079247   0.0085691  -0.00193211  0.01432636
 -0.00266926 -0.00220554 -0.00293163 -0.0023123  -0.00282947 -0.00117433
 -0.00264729 -0.00383877 -0.00329886 -0.00323385 -0.00377208 -0.00254627
 -0.00102046]",
CCCCOc1ccc2cc(ccc2c1)S(=O)(=O)N,"[-1.1202085e-03 -1.4534370e-03 -1.4688517e-03 -2.1420235e-03
  8.2909915e-04  5.9128208e-03  1.2439327e-02  1.5035197e-02
  6.7334566e-03  7.7940887e-03  6.9958521e-03  1.1905377e-02
  1.2558727e-02  4.6656206e-03  7.4275732e-03 -9.2680997e-04
  1.4124676e-03  1.2915888e-03 -7.0724011e-05]",
Cc1ccc(cc1)c1nc(co1)CCNC(=O)N1CC[C@@H](C1)C(=O)N,"[-0.00044574  0.00429684  0.01312469  0.01040841  0.00642083  0.01325111
  0.00883254  0.00628476 -0.00070396  0.00559583  0.01203851  0.00025735
 -0.0025605  -0.00243645  0.0050837   0.00380012  0.00061959 -0.00042452
 -0.00295013 -0.00365327 -0.00113793 -0.00115693  0.00327814  0.00132212
  0.0004971 ]",
COc1ccc2cc(ccc2c1)c1cc(ccn1)C(=O)[O-],"[ 0.00022595  0.00090884  0.0050341   0.00463224  0.00913019  0.00364093
  0.00511451  0.00425734  0.00831811  0.00998563  0.00406053  0.00672962
  0.00336813  0.00737714  0.00511807  0.00933786  0.0077176  -0.0002647
  0.00244838  0.00104656  0.00074777]",
c1ccc(cc1)[C@H](C([C@]1(C(C(C(O1)(F)F)(F)F)(F)F)F)(F)F)O,"[ 0.00892656  0.00944258  0.00996356  0.00582648  0.00716455  0.00550465
 -0.00238375 -0.0033966  -0.00585799 -0.0035417  -0.00390638 -0.00226278
 -0.00104539 -0.00143896 -0.00128259 -0.00097413 -0.00148292 -0.00127018
 -0.00127139 -0.00113607 -0.00137148 -0.00144957  0.00030913]",
CC(C)(C)c1c(cc(c[nH+]1)N)OC1CC1,"[-0.00354437 -0.00688721 -0.00067065 -0.00071123  0.01132756  0.01407685
  0.02239856  0.01670891  0.02510755  0.00725162  0.00206377  0.00010062
 -0.00331175 -0.00371323 -0.00277852]",
C[C@](CCO)(COC)NC(=O)Nc1cc(ccc1OC)F,"[-0.00276901 -0.00706225 -0.00382169 -0.00249886  0.0004544  -0.00282908
 -0.00087127 -0.0009585   0.00268611  0.00577587  0.00154897  0.00575773
  0.00947645  0.01616213  0.00623952  0.01447864  0.01567334  0.00747877
  0.00102748 -0.00145951 -0.00064193]",
CO[C@H]1CCCN[C@@H]1C(c1ccccc1)(c1ccccc1)O,"[-0.00065018 -0.00061781 -0.00220872 -0.00220446 -0.00257611 -0.00209777
  0.00178491 -0.0018878  -0.00387161  0.00626885  0.01218682  0.01047017
  0.00929734  0.01044553  0.00559408  0.00568857  0.01132026  0.00870489
  0.01020549  0.00823891  0.0064939   0.00053846]",
c1ccc(c(c1)F)SCC(=O)NC1(CCCC1)C#N,"[ 0.01415719  0.01520745  0.00946965  0.00876403  0.00691877  0.01569158
 -0.00093743 -0.00108244 -0.00265691  0.00601578  0.00091503  0.00604863
 -0.00420867 -0.00391664 -0.00218165 -0.00223539 -0.00202691 -0.00013581
 -0.0006772 ]",
C[C@@H](CC1CCCC1)C(=O)N[C@H](COC)C(=O)N,"[-0.00173622 -0.00279952 -0.00349008 -0.00440586 -0.00357539 -0.00300869
 -0.00357555 -0.00289061  0.0043536   0.00125963  0.0047481  -0.00269814
 -0.00297228 -0.0008899  -0.00147899  0.00430588  0.00034929  0.00058643]",
CC(C)COC(=O)[C@@H]1[C@@H](C[C@@](CC1=O)(C)O)c1ccccc1,"[-0.00077103 -0.00169524 -0.00155477 -0.00253692  0.00035828  0.0043074
  0.00078175 -0.00432333 -0.00063353 -0.00191846 -0.00403761 -0.00378756
  0.00440759  0.00090118 -0.00124767  0.0003498   0.00754154  0.01487067
  0.01421595  0.01335973  0.00810327  0.00699831]",
CC1(CCCC1)[NH2+][C@H]1CCOC[C@H]1N,"[-2.1283017e-03 -4.1458178e-03 -3.6456659e-03 -3.7438555e-03
 -4.2746183e-03 -3.3999151e-03 -2.9180013e-03 -3.6500418e-03
 -4.2796540e-03 -4.1177715e-03 -2.5075343e-03 -2.2706853e-03
 -2.8311817e-03  2.8574432e-05]",
Cc1ccc(cc1)c1nc(c(nn1)C)Sc1cccc(c1)C(F)(F)F,"[-0.00023741  0.00236812  0.00996643  0.01016637  0.00588519  0.00676109
  0.00785329  0.00537637 -0.00109231  0.00753489  0.00622311 -0.00095334
 -0.00076318 -0.00069995 -0.00149535  0.00633303  0.01147751  0.01027921
  0.00801753  0.00392264  0.00612844 -0.00236792 -0.00084659 -0.00054925
 -0.00035891]",
c1cc(ccc1C(=O)N1CCCSC[C@H]1C[NH+]1CCOCC1)F,"[ 0.01676898  0.01191195  0.00481439  0.00927979  0.01079649  0.00850417
  0.00472154  0.00104133  0.00060729 -0.0020764  -0.00290379 -0.00227789
 -0.00128138 -0.00241099 -0.00151867 -0.0025766  -0.0024973  -0.00294025
 -0.00280434 -0.00095499 -0.00228233 -0.00241959 -0.00112494]",
CC[C@@H](C)[C@H]1C(=C(O[C@@H]2C1=C(N=N2)C)N)C#N,"[-0.00209399 -0.00257836 -0.00210253 -0.00242591 -0.00123155  0.00761333
  0.00643347  0.00124067 -0.00488892  0.00636664  0.00556949 -0.00176243
 -0.00155355 -0.00124759  0.00098332 -0.00028045 -0.00078887]",
COc1ccc2c(c1)OC[C@H](C2)C(=O)N[C@@H](c1ccccc1)C(=O)N,"[-0.00058396  0.00013212  0.00587987  0.00733318  0.00943674  0.00483216
  0.00596713  0.01092428  0.00033634 -0.00192332 -0.00254214 -0.00198421
  0.00326959  0.00061999  0.00201968 -0.00058142  0.00434782  0.00793285
  0.0083938   0.00847447  0.00670363  0.00524367  0.00325015  0.00103464
  0.00072967]",
